,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
8580,0.585938,7.373047,0.469971,2.124023,27.048211,291.696652,378.539926,210336.033514,0.00018,0.000292,7.4e-05,12.285507,0.604248,7.373047,0.463867,2.591319,27.062771,291.744074,378.54,210413.748008,0.00018,0.000292,7.4e-05,0.0,27.048391,291.696361,378.54,210323.748008,1.100915,3.671843,0.0,15000.0,0.00018,0.000292,7.4e-05,0.0,1.106925,3.662119,0.002474,15000.0,0.0,0.0,0.0,0.0,27.043179,291.721018,378.539159,210336.033514,27.048211,291.696652,378.539926,0.0
8581,0.585938,7.373047,0.469971,2.124023,27.050398,291.704104,378.540043,210366.033743,0.000214,0.000405,4.3e-05,12.285735,0.616455,7.421875,0.469971,2.591319,27.064971,291.751418,378.54,210443.748008,0.000214,0.000405,4.3e-05,0.0,27.050612,291.703698,378.54,210353.748008,1.099306,3.672325,0.0,15000.0,0.000214,0.000405,4.3e-05,0.0,1.106431,3.658822,0.001432,15000.0,0.0,0.0,0.0,0.0,27.04537,291.728351,378.539155,210366.033743,27.050398,291.704104,378.540043,0.0
8582,0.616455,7.434082,0.463867,2.197266,27.052791,291.711291,378.540053,210396.034659,3.9e-05,0.000254,5.3e-05,12.286651,0.616455,7.434082,0.476074,2.651935,27.067169,291.758763,378.54,210473.748008,3.9e-05,0.000254,5.3e-05,0.0,27.05283,291.711037,378.54,210383.748008,1.097697,3.672806,0.0,15000.0,3.9e-05,0.000254,5.3e-05,0.0,1.098997,3.664345,0.001758,15000.0,0.0,0.0,0.0,0.0,27.047565,291.735661,378.539157,210396.034659,27.052791,291.711291,378.540053,0.0
8583,0.616455,7.434082,0.463867,2.197266,27.054949,291.718498,378.539887,210426.029395,9.5e-05,0.000121,0.000113,12.281387,0.579834,7.501221,0.463867,2.667088,27.069363,291.766109,378.54,210503.748008,9.5e-05,0.000121,0.000113,0.0,27.055045,291.718377,378.54,210413.748008,1.096088,3.673287,0.0,15000.0,9.5e-05,0.000121,0.000113,0.0,1.09927,3.669248,0.003776,15000.0,0.0,0.0,0.0,0.0,27.049785,291.742949,378.539157,210426.029395,27.054949,291.718498,378.539887,0.0
8584,0.57373,7.501221,0.463867,2.258301,27.056941,291.726076,378.539916,210456.033057,0.000315,0.000359,8.4e-05,12.285049,0.579834,7.489014,0.469971,2.561011,27.071553,291.773456,378.54,210533.748008,0.000315,0.000359,8.4e-05,0.0,27.057256,291.725718,378.54,210443.748008,1.094479,3.673767,0.0,15000.0,0.000315,0.000359,8.4e-05,0.0,1.104974,3.661811,0.002799,15000.0,0.0,0.0,0.0,0.0,27.052005,291.750259,378.539155,210456.033057,27.056941,291.726076,378.539916,0.0
8585,0.57373,7.501221,0.463867,2.258301,27.059139,291.733176,378.540014,210486.039465,0.000326,0.000116,1.4e-05,12.291458,0.616455,7.458496,0.463867,2.591319,27.07374,291.780804,378.54,210563.748008,0.000326,0.000116,1.4e-05,0.0,27.059465,291.733059,378.54,210473.748008,1.092869,3.674246,0.0,15000.0,0.000326,0.000116,1.4e-05,0.0,1.103736,3.670365,0.000456,15000.0,0.0,0.0,0.0,0.0,27.054182,291.757598,378.539153,210486.039465,27.059139,291.733176,378.540014,0.0
8586,0.622559,7.452393,0.463867,2.197266,27.061502,291.740168,378.540023,210516.036948,0.000168,0.000234,2.3e-05,12.28894,0.640869,7.501221,0.463867,2.591319,27.075924,291.788153,378.54,210593.748008,0.000168,0.000234,2.3e-05,0.0,27.06167,291.740402,378.54,210503.748008,1.091259,3.674724,0.0,15000.0,0.000168,0.000234,2.3e-05,0.0,1.096851,3.682531,0.000781,15000.0,0.0,0.0,0.0,0.0,27.056341,291.764914,378.539157,210516.036948,27.061502,291.740168,378.540023,0.0
8587,0.622559,7.452393,0.463867,2.197266,27.063641,291.747678,378.540043,210546.04267,0.000231,6.8e-05,4.3e-05,12.294662,0.598145,7.543945,0.463867,2.500395,27.078105,291.795503,378.54,210623.748008,0.000231,6.8e-05,4.3e-05,0.0,27.063871,291.747746,378.54,210533.748008,1.089649,3.675202,0.0,15000.0,0.000231,6.8e-05,4.3e-05,0.0,1.097337,3.677475,0.001432,15000.0,0.0,0.0,0.0,0.0,27.058549,291.772209,378.539161,210546.04267,27.063641,291.747678,378.540043,0.0
8588,0.598145,7.550049,0.463867,2.11792,27.065867,291.755207,378.540033,210576.045645,0.000203,0.000116,3.3e-05,12.297637,0.598145,7.513428,0.457764,2.515549,27.080283,291.802854,378.54,210653.748008,0.000203,0.000116,3.3e-05,0.0,27.06607,291.755091,378.54,210563.748008,1.088039,3.675679,0.0,15000.0,0.000203,0.000116,3.3e-05,0.0,1.0948,3.671799,0.001107,15000.0,0.0,0.0,0.0,0.0,27.060757,291.779533,378.539157,210576.045645,27.065867,291.755207,378.540033,0.0
8589,0.598145,7.550049,0.463867,2.11792,27.068094,291.762688,378.539916,210606.038321,0.000172,0.000251,8.4e-05,12.290313,0.598145,7.48291,0.457764,2.561011,27.082458,291.810206,378.54,210683.748008,0.000172,0.000251,8.4e-05,0.0,27.068266,291.762436,378.54,210593.748008,1.086429,3.676155,0.0,15000.0,0.000172,0.000251,8.4e-05,0.0,1.092158,3.66778,0.002799,15000.0,0.0,0.0,0.0,0.0,27.062952,291.786897,378.539153,210606.038321,27.068094,291.762688,378.539916,0.0
8590,0.598145,7.48291,0.463867,2.11792,27.070252,291.770666,378.540033,210636.04061,0.000206,0.000883,3.3e-05,12.292602,0.598145,7.409668,0.476074,2.545857,27.084629,291.817559,378.54,210713.748008,0.000206,0.000883,3.3e-05,0.0,27.070458,291.769783,378.54,210623.748008,1.084818,3.676631,0.0,15000.0,0.000206,0.000883,3.3e-05,0.0,1.09168,3.647191,0.001107,15000.0,0.0,0.0,0.0,0.0,27.065145,291.794285,378.539157,210636.04061,27.070252,291.770666,378.540033,0.0
8591,0.598145,7.48291,0.463867,2.11792,27.072439,291.778088,378.540092,210666.043585,0.000207,0.000958,9.2e-05,12.295577,0.604248,7.324219,0.469971,2.515549,27.086797,291.824913,378.54,210743.748008,0.000207,0.000958,9.2e-05,0.0,27.072647,291.77713,378.54,210653.748008,1.083207,3.677106,0.0,15000.0,0.000207,0.000958,9.2e-05,0.0,1.090111,3.645186,0.00306,15000.0,0.0,0.0,0.0,0.0,27.067334,291.80171,378.539157,210666.043585,27.072439,291.778088,378.540092,0.0
8592,0.610352,7.330322,0.469971,2.124023,27.074568,291.785002,378.539955,210696.033514,0.000264,0.000523,4.5e-05,12.285507,0.616455,7.324219,0.469971,2.606473,27.088961,291.832267,378.54,210773.748008,0.000264,0.000523,4.5e-05,0.0,27.074832,291.784479,378.54,210683.748008,1.081596,3.67758,0.0,15000.0,0.000264,0.000523,4.5e-05,0.0,1.090391,3.66014,0.001497,15000.0,0.0,0.0,0.0,0.0,27.069508,291.809105,378.539159,210696.033514,27.074568,291.785002,378.539955,0.0
8593,0.610352,7.330322,0.469971,2.124023,27.076707,291.792482,378.540023,210726.03443,0.000308,0.000654,2.3e-05,12.286422,0.616455,7.37915,0.463867,2.591319,27.091123,291.839623,378.54,210803.748008,0.000308,0.000654,2.3e-05,0.0,27.077015,291.791828,378.54,210713.748008,1.079985,3.678053,0.0,15000.0,0.000308,0.000654,2.3e-05,0.0,1.09024,3.656243,0.000781,15000.0,0.0,0.0,0.0,0.0,27.071683,291.816427,378.539159,210726.03443,27.076707,291.792482,378.540023,0.0
8594,0.616455,7.385254,0.469971,2.191162,27.079109,291.799738,378.540072,210756.036032,8.5e-05,0.00056,7.2e-05,12.288024,0.616455,7.421875,0.469971,2.651935,27.093281,291.846979,378.54,210833.748008,8.5e-05,0.00056,7.2e-05,0.0,27.079194,291.799178,378.54,210743.748008,1.078374,3.678526,0.0,15000.0,8.5e-05,0.00056,7.2e-05,0.0,1.081197,3.659865,0.002409,15000.0,0.0,0.0,0.0,0.0,27.073855,291.82372,378.539157,210756.036032,27.079109,291.799738,378.540072,0.0
8595,0.616455,7.385254,0.469971,2.191162,27.081287,291.806818,378.539877,210786.028708,8.3e-05,0.000289,0.000123,12.2807,0.579834,7.495117,0.463867,2.667088,27.095437,291.854337,378.54,210863.748008,8.3e-05,0.000289,0.000123,0.0,27.08137,291.80653,378.54,210773.748008,1.076762,3.678998,0.0,15000.0,8.3e-05,0.000289,0.000123,0.0,1.079536,3.669376,0.004102,15000.0,0.0,0.0,0.0,0.0,27.076054,291.830998,378.539155,210786.028708,27.081287,291.806818,378.539877,0.0
8596,0.579834,7.489014,0.469971,2.252197,27.08326,291.814396,378.539867,210816.033743,0.000283,0.000514,0.000133,12.285735,0.567627,7.476807,0.469971,2.576165,27.097589,291.861695,378.54,210893.748008,0.000283,0.000514,0.000133,0.0,27.083543,291.813882,378.54,210803.748008,1.07515,3.67947,0.0,15000.0,0.000283,0.000514,0.000133,0.0,1.084596,3.662326,0.004427,15000.0,0.0,0.0,0.0,0.0,27.07826,291.838289,378.539155,210816.033743,27.08326,291.814396,378.539867,0.0
8597,0.579834,7.489014,0.469971,2.252197,27.085486,291.821398,378.540023,210846.039465,0.000226,0.000163,2.3e-05,12.291458,0.604248,7.4646,0.463867,2.606473,27.099737,291.869055,378.54,210923.748008,0.000226,0.000163,2.3e-05,0.0,27.085713,291.821236,378.54,210833.748008,1.073538,3.67994,0.0,15000.0,0.000226,0.000163,2.3e-05,0.0,1.081088,3.674513,0.000781,15000.0,0.0,0.0,0.0,0.0,27.080422,291.845601,378.53915,210846.039465,27.085486,291.821398,378.540023,0.0
8598,0.610352,7.470703,0.469971,2.203369,27.087859,291.828264,378.540072,210876.036948,2e-05,0.000326,7.2e-05,12.28894,0.622559,7.537842,0.469971,2.606473,27.101883,291.876415,378.54,210953.748008,2e-05,0.000326,7.2e-05,0.0,27.087879,291.82859,378.54,210863.748008,1.071926,3.68041,0.0,15000.0,2e-05,0.000326,7.2e-05,0.0,1.072582,3.691277,0.002409,15000.0,0.0,0.0,0.0,0.0,27.082565,291.852883,378.539157,210876.036948,27.087859,291.828264,378.540072,0.0
8599,0.610352,7.470703,0.469971,2.203369,27.089998,291.835764,378.540043,210906.041983,4.4e-05,0.000181,4.3e-05,12.293975,0.579834,7.598877,0.463867,2.500395,27.104025,291.883776,378.54,210983.748008,4.4e-05,0.000181,4.3e-05,0.0,27.090042,291.835945,378.54,210893.748008,1.070313,3.680879,0.0,15000.0,4.4e-05,0.000181,4.3e-05,0.0,1.071785,3.686913,0.001432,15000.0,0.0,0.0,0.0,0.0,27.084748,291.860145,378.539163,210906.041983,27.089998,291.835764,378.540043,0.0
8600,0.57373,7.611084,0.463867,2.11792,27.092146,291.843186,378.540053,210936.045645,5.6e-05,0.000115,5.3e-05,12.297637,0.585938,7.580566,0.457764,2.500395,27.106164,291.891139,378.54,211013.748008,5.6e-05,0.000115,5.3e-05,0.0,27.092202,291.843301,378.54,210923.748008,1.068701,3.681348,0.0,15000.0,5.6e-05,0.000115,5.3e-05,0.0,1.070558,3.685194,0.001758,15000.0,0.0,0.0,0.0,0.0,27.08692,291.86744,378.539159,210936.045645,27.092146,291.843186,378.540053,0.0
8601,0.57373,7.611084,0.463867,2.11792,27.094246,291.850539,378.539965,210966.039008,0.000113,0.000119,3.5e-05,12.291,0.585938,7.580566,0.463867,2.545857,27.108299,291.898502,378.54,211043.748008,0.000113,0.000119,3.5e-05,0.0,27.094359,291.850658,378.54,210953.748008,1.067088,3.681816,0.0,15000.0,0.000113,0.000119,3.5e-05,0.0,1.070854,3.685785,0.001172,15000.0,0.0,0.0,0.0,0.0,27.089076,291.874781,378.539155,210966.039008,27.094246,291.850539,378.539965,0.0
8602,0.585938,7.568359,0.463867,2.148438,27.096365,291.858557,378.540004,210996.04061,0.000148,0.000541,4e-06,12.292602,0.579834,7.513428,0.469971,2.545857,27.110433,291.905866,378.54,211073.748008,0.000148,0.000541,4e-06,0.0,27.096513,291.858016,378.54,210983.748008,1.065475,3.682283,0.0,15000.0,0.000148,0.000541,4e-06,0.0,1.070394,3.66426,0.0,15000.0,0.0,0.0,0.0,0.0,27.091229,291.882157,378.539155,210996.04061,27.096365,291.858557,378.540004,0.0
