Dataset,Train_R2,Train_RMSE,Test_R2,Test_RMSE
RS_Energie_V_AL_2007.csv,0.9985366045636153,0.034189994145241015,-0.23815969335063936,0.7214826394926941
RS_Energie_V_S235JR.csv,0.9993129392347961,0.028688063138156465,0.1845944687167459,1.3828398428406812
AL_RS_Energie.csv,0.9928903836797538,0.22376593326823535,0.9434288781255453,0.7921069188439045
S_RS_Energie.csv,0.9982319529273322,0.10148150043175265,0.9769550621359797,0.5065251444511552
