Dataset,Train_R2,Train_RMSE,Test_R2,Test_RMSE
RS_Energie_V_AL_2007.csv,0.032842562402489506,0.8789552534582549,-0.009118851402768247,0.6513414461847883
RS_Energie_V_S235JR.csv,0.2834968449494204,0.9264302071850529,0.15553731354393197,1.407263066450443
AL_RS_Energie.csv,0.9734515754012127,0.43240455920724596,0.7575912977793618,1.6396853419693431
S_RS_Energie.csv,0.9787225090891237,0.35204661660855496,0.9467540439832919,0.7699394152292307
