column,abs_mean,abs_no_of_peaks_1x,abs_two_times_mean,abs_no_of_peaks_2x,Num_Peaks_Lag100_Inf0,Num_Peaks_Lag100_Inf0.5,Num_Peaks_Lag100_Inf0.9,Num_Peaks_Lag500_Inf0,Num_Peaks_Lag500_Inf0.5,Num_Peaks_Lag500_Inf0.9,Num_Peaks_Lag1000_Inf0,Num_Peaks_Lag1000_Inf0.5,Num_Peaks_Lag1000_Inf0.9,Num_Peaks_Lag5000_Inf0,Num_Peaks_Lag5000_Inf0.5,Num_Peaks_Lag5000_Inf0.9,Num_Peaks_Lag10000_Inf0,Num_Peaks_Lag10000_Inf0.5,Num_Peaks_Lag10000_Inf0.9,Num_Peaks_2t_Lag100_Inf0,Num_Peaks_2t_Lag100_Inf0.5,Num_Peaks_2t_Lag100_Inf0.9,Num_Peaks_2t_Lag500_Inf0,Num_Peaks_2t_Lag500_Inf0.5,Num_Peaks_2t_Lag500_Inf0.9,Num_Peaks_2t_Lag1000_Inf0,Num_Peaks_2t_Lag1000_Inf0.5,Num_Peaks_2t_Lag1000_Inf0.9,Num_Peaks_2t_Lag5000_Inf0,Num_Peaks_2t_Lag5000_Inf0.5,Num_Peaks_2t_Lag5000_Inf0.9,Num_Peaks_2t_Lag10000_Inf0,Num_Peaks_2t_Lag10000_Inf0.5,Num_Peaks_2t_Lag10000_Inf0.9
VEL_FFW|6,14186.669,27343,28373.338,0,38326.0,21.0,21.0,38326.0,21.0,21.0,38326.0,19.0,19.0,8496.0,2.0,2.0,0.0,0.0,0.0,38326.0,21.0,21.0,38326.0,21.0,21.0,38326.0,19.0,19.0,8496.0,2.0,2.0,0.0,0.0,0.0
CONT_DEV|1,0.001,4650,0.002,1813,41589.0,41893.0,41878.0,41484.0,41488.0,41487.0,41017.0,40994.0,40986.0,37007.0,36912.0,36903.0,31999.0,31934.0,31932.0,41589.0,41867.0,41835.0,41484.0,41470.0,41444.0,41017.0,40958.0,40960.0,37012.0,36811.0,36797.0,31972.0,31850.0,31849.0
CONT_DEV|2,0.002,1923,0.004,1159,41632.0,41875.0,41873.0,41507.0,41486.0,41471.0,41017.0,40968.0,40955.0,37000.0,36904.0,36904.0,31992.0,31929.0,31920.0,41632.0,41852.0,41814.0,41507.0,41435.0,41410.0,41017.0,40924.0,40910.0,36990.0,36801.0,36796.0,31973.0,31844.0,31834.0
CONT_DEV|3,0.006,655,0.012,617,41653.0,41809.0,41737.0,41517.0,41410.0,41362.0,41016.0,40841.0,40798.0,37001.0,36881.0,36863.0,31916.0,31958.0,31952.0,41652.0,41670.0,41547.0,41517.0,41288.0,41201.0,41015.0,40689.0,40595.0,36977.0,36753.0,36716.0,31952.0,31895.0,31869.0
CONT_DEV|6,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CMD_SPEED|1,4.525,24567,9.05,3207,39088.0,318.0,277.0,39074.0,984.0,947.0,39071.0,1066.0,1039.0,221.0,126.0,122.0,0.0,0.0,0.0,39077.0,141.0,116.0,39449.0,269.0,245.0,39047.0,259.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0
CMD_SPEED|2,4.049,23143,8.098,3507,38813.0,327.0,294.0,38795.0,1091.0,1040.0,39090.0,1318.0,1301.0,0.0,0.0,0.0,0.0,0.0,0.0,38812.0,149.0,126.0,40827.0,237.0,222.0,39090.0,317.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0
CMD_SPEED|3,2.505,568,5.01,534,35930.0,1469.0,1007.0,35855.0,1793.0,1527.0,6980.0,1630.0,1344.0,4505.0,1560.0,1243.0,4043.0,1870.0,1388.0,35850.0,175.0,130.0,35836.0,507.0,421.0,955.0,425.0,365.0,719.0,425.0,371.0,787.0,457.0,376.0
CMD_SPEED|6,14186.669,27343,28373.338,0,38326.0,21.0,21.0,38326.0,21.0,21.0,38326.0,19.0,19.0,8496.0,2.0,2.0,0.0,0.0,0.0,38326.0,21.0,21.0,38326.0,21.0,21.0,38326.0,19.0,19.0,8496.0,2.0,2.0,0.0,0.0,0.0
TORQUE_FFW|1,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORQUE_FFW|2,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORQUE_FFW|3,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TORQUE_FFW|6,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC1_POS|1,15.136,22956,30.272,0,41169.0,8.0,5.0,41169.0,42.0,34.0,39043.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,41169.0,4.0,2.0,41169.0,9.0,6.0,39042.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC1_POS|2,302.737,19791,605.474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC1_POS|3,387.301,3819,774.602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC1_POS|6,512375.283,20626,1024750.566,4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC2_POS|1,15.134,22959,30.268,0,41139.0,7.0,5.0,41139.0,39.0,32.0,39040.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41149.0,8.0,5.0,39038.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC2_POS|2,302.696,19793,605.392,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC2_POS|3,387.305,3819,774.61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENC2_POS|6,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
