Dataset,Train_R2,Train_RMSE,Test_R2,Test_RMSE
RS_Energie_V_AL_2007.csv,0.9937384639113902,0.0168500918212143,-0.2226109476113313,0.94105032349701
RS_Energie_V_S235JR.csv,0.8182971394624762,0.0521509169133869,-0.7595845038584914,1.759463856990941
AL_RS_Energie.csv,0.9921925937875246,0.1141509815950896,-1.0737671141510314,4.620869309922447
S_RS_Energie.csv set1,0.976640331780843,0.1802926172090836,-0.6514837058555325,3.986664719760641
S_RS_Energie.csv set2,0.9809575912995621,0.15368906279998962,-1.3009671901584903,4.594787073623237
