Dataset,Train_R2,Train_RMSE,Test_R2,Test_RMSE
RS_Energie_V_AL_2007.csv,0.999515716286289,0.021363641379479086,-2077.1105206089546,0.17992410390118563
RS_Energie_V_S235JR.csv,0.9995071522117406,0.0265174589405682,0.8920588252891071,0.2121144161157398
AL_RS_Energie.csv,0.9858201348833684,0.3513552635287263,-9.548590288992951,1.0041446282555653
S_RS_Energie.csv set1,0.9975366872009096,0.1293202138320666,-0.4347435549077889,1.735177022263476
S_RS_Energie.csv,0.9937830398385312,0.2054450465619373,-0.6568889874677477,1.864675876887976
S_RS_Energie.csv set3,0.9957362056025189,0.1701393462224358,-0.372736644558858,1.6972673634113058
