Dataset,Train_R2,Train_RMSE,Test_R2,Test_RMSE
RS_Energie_V_AL_2007.csv,0.9976845894804548,0.0467167262690294,-481858.9381055015,2.707414050910833
RS_Energie_V_S235JR.csv,0.9998433986071208,0.0150112945672451,0.6705882891191082,0.3721978928699318
AL_RS_Energie.csv,0.9940128055130382,0.2302920751372249,-169.5612752565486,2.88016760823262
S_RS_Energie.csv set1,0.9921040395324918,0.21561590941719927,-0.1991466578501584,0.46638936960151695
S_RS_Energie.csv set2,0.9923716609742101,0.22899628125126045,-1.0811448957858434,0.7745145930242573
