Train_y,Train_pred_y
0.0,-0.20637584
0.0,-0.20588861
0.0,-0.20585996
0.0,-0.20615134
0.0,-0.20566411
0.0,-0.206137
0.0,-0.20621343
0.0,-0.20576443
0.0,-0.2061561
0.0,-0.20601282
0.0,-0.2059507
0.0,-0.20605102
0.0,-0.2057262
0.0,-0.20627552
0.0,-0.20634718
0.0,-0.20606057
0.0,-0.20598415
0.0,-0.20565456
0.0,-0.20571665
0.0,-0.20577875
0.0,-0.2061179
0.0,-0.20580263
0.0,-0.20543006
0.0,-0.20598893
0.0,-0.20596026
0.0,-0.206672
0.0,-0.20680574
0.0,-0.20587428
0.0,-0.20532496
0.0,-0.20626597
0.0,-0.20639017
0.0,-0.20655735
0.0,-0.20597938
0.0,-0.20570232
0.0,-0.205153
0.0,-0.20547305
0.0,-0.2063424
0.0,-0.20645703
0.0,-0.20612267
0.0,-0.20639972
0.0,-0.20560679
0.0,-0.20559724
0.0,-0.20601758
0.0,-0.20616566
0.0,-0.20582174
0.0,-0.20592684
0.0,-0.20603669
0.0,-0.20571187
0.0,-0.20621343
0.0,-0.20620865
0.0,-0.20596983
0.0,-0.20543483
0.0,-0.20595549
0.0,-0.20616566
0.0,-0.20616089
0.0,-0.20608446
0.0,-0.20596026
0.0,-0.20588861
0.0,-0.20577398
0.0,-0.2058934
0.0,-0.20555903
0.0,-0.20603669
0.0,-0.20598893
0.0,-0.2059507
0.0,-0.20567845
0.0,-0.20586951
0.0,-0.20627552
0.0,-0.20617999
0.0,-0.2062612
0.0,-0.2061991
0.0,-0.20564023
0.0,-0.20552081
0.0,-0.2060558
0.0,-0.20704457
0.0,-0.20680574
0.0,-0.20574054
0.0,-0.20551126
0.0,-0.20596026
0.0,-0.20616566
0.0,-0.20635195
0.0,-0.2061561
0.0,-0.20639494
0.0,-0.20582174
0.0,-0.2057501
0.0,-0.20585996
0.0,-0.20599848
0.0,-0.2063424
0.0,-0.20603669
0.0,-0.20590772
0.0,-0.2063233
0.0,-0.20592205
0.0,-0.20564023
0.0,-0.20648092
0.0,-0.20660034
0.0,-0.20604147
0.0,-0.20600803
0.0,-0.20610835
0.0,-0.20539184
0.0,-0.20547782
0.0,-0.20626597
0.0,-0.20622776
0.0,-0.20608446
0.0,-0.20574054
0.0,-0.20605102
0.0,-0.20614655
0.0,-0.20540617
0.0,-0.2054826
0.0,-0.20628507
0.0,-0.20647615
0.0,-0.2065287
0.0,-0.20594116
0.0,-0.20552081
0.0,-0.20534408
0.0,-0.20605102
0.0,-0.20595549
0.0,-0.20539184
0.0,-0.20590295
0.0,-0.2062803
0.0,-0.20660512
0.0,-0.20589817
0.0,-0.20559724
0.0,-0.20503837
0.0,-0.20628507
0.0,-0.20731685
0.0,-0.20680097
0.0,-0.20550647
0.0,-0.20552081
0.0,-0.2059507
0.0,-0.20583607
0.0,-0.20627552
0.0,-0.20561157
0.0,-0.20496194
0.0,-0.20617999
0.0,-0.20682484
0.0,-0.20606057
0.0,-0.20592684
0.0,-0.20587906
0.0,-0.2060558
0.0,-0.20624687
0.0,-0.20623732
0.0,-0.20584086
0.0,-0.20565933
0.0,-0.20595549
0.0,-0.2064857
0.0,-0.20655258
0.0,-0.20578353
0.0,-0.20583129
0.0,-0.2055829
0.0,-0.20650959
0.0,-0.20572144
0.0,-0.2055829
0.0,-0.20573099
0.0,-0.20672931
0.0,-0.20623732
0.0,-0.20583129
0.0,-0.20602714
0.0,-0.20635673
0.0,-0.20660989
0.0,-0.20639494
0.0,-0.20595549
0.0,-0.20595549
0.0,-0.20623732
0.0,-0.20582652
0.0,-0.2061561
0.0,-0.20593639
0.0,-0.20576443
0.0,-0.20655258
0.0,-0.20735505
0.0,-0.20630419
0.0,-0.20578353
0.0,-0.20507658
0.0,-0.20534885
0.0,-0.20667677
0.0,-0.2068965
0.0,-0.2065287
0.0,-0.20643793
0.0,-0.20583129
0.0,-0.20574054
0.0,-0.20562589
0.0,-0.20616089
0.0,-0.20614178
0.0,-0.206137
0.0,-0.20559247
0.0,-0.20598893
0.0,-0.20610835
0.0,-0.20608446
0.0,-0.20642361
0.0,-0.20635195
0.0,-0.20631851
0.0,-0.2059125
0.0,-0.20593639
0.0,-0.20547782
0.0,-0.2059507
0.0,-0.20658602
0.0,-0.20648092
0.0,-0.20585518
0.0,-0.2060988
0.0,-0.20636629
0.0,-0.20610835
0.0,-0.2064666
0.0,-0.20661467
0.0,-0.2050527
0.0,-0.20518644
0.0,-0.20617522
0.0,-0.20615134
0.0,-0.20624208
0.0,-0.2063615
0.0,-0.20588385
0.0,-0.20602714
0.0,-0.2062803
0.0,-0.20617999
0.0,-0.20628507
0.0,-0.20573099
0.0,-0.20580742
0.0,-0.20620388
0.0,-0.20590295
0.0,-0.20625642
0.0,-0.20583607
0.0,-0.20569277
0.0,-0.20575486
0.0,-0.20563546
0.0,-0.20585041
0.0,-0.20670542
0.0,-0.20677708
0.0,-0.20573576
0.0,-0.20574531
0.0,-0.20621821
0.0,-0.20607968
0.0,-0.2055638
0.0,-0.20590772
0.0,-0.20637584
0.0,-0.20604147
0.0,-0.2067532
0.0,-0.2062803
0.0,-0.20594116
0.0,-0.20637584
0.0,-0.20618954
0.0,-0.20620865
0.0,-0.20513868
0.0,-0.20582174
0.0,-0.20704935
0.0,-0.20670542
0.0,-0.20616089
0.0,-0.20590772
0.0,-0.20546348
0.0,-0.20557813
0.0,-0.20661944
0.0,-0.20647615
0.0,-0.20626597
0.0,-0.20650959
0.0,-0.20614178
0.0,-0.20559724
0.0,-0.2053775
0.0,-0.2065669
0.0,-0.20689172
0.0,-0.2067532
0.0,-0.20633285
0.0,-0.20644271
0.0,-0.20580263
0.0,-0.20608446
0.0,-0.20630419
0.0,-0.20631374
0.0,-0.20552559
0.0,-0.20618477
0.0,-0.2064857
0.0,-0.20578353
0.0,-0.20638539
0.0,-0.2068774
0.0,-0.20570232
0.0,-0.20585518
0.0,-0.20641883
0.0,-0.20592684
0.0,-0.20665766
0.0,-0.20653346
0.0,-0.20597938
0.0,-0.20625642
0.0,-0.20602237
0.0,-0.20539662
0.0,-0.20586951
0.0,-0.20682007
0.0,-0.20624687
0.0,-0.20629463
0.0,-0.20568322
0.0,-0.20522943
0.0,-0.20555903
0.0,-0.20641404
0.0,-0.20621821
0.0,-0.20625642
0.0,-0.2055638
0.0,-0.20607968
0.0,-0.20670065
0.0,-0.2066911
0.0,-0.2063233
0.0,-0.20632806
0.0,-0.20658123
0.0,-0.2063233
0.0,-0.2063233
0.0,-0.20606536
0.0,-0.20522943
0.0,-0.20582174
0.0,-0.20624687
0.0,-0.20661467
0.0,-0.20584562
0.0,-0.20525332
0.0,-0.20602237
0.0,-0.2069156
0.0,-0.2065478
0.0,-0.20566411
0.0,-0.20530109
0.0,-0.20553036
0.0,-0.20618477
0.0,-0.2060988
0.0,-0.20671499
0.0,-0.2069156
0.0,-0.2059937
0.0,-0.20553036
0.0,-0.20577875
0.0,-0.20612745
0.0,-0.20643316
0.0,-0.20643793
0.0,-0.20641883
0.0,-0.20579787
0.0,-0.20582652
0.0,-0.20610356
0.0,-0.2060558
0.0,-0.20596026
0.0,-0.20589817
0.0,-0.20539662
0.0,-0.20544916
0.0,-0.20585996
0.0,-0.2067723
0.0,-0.2061561
0.0,-0.20658602
0.0,-0.20631374
0.0,-0.20583129
0.0,-0.20599848
0.0,-0.20622776
0.0,-0.20622776
0.0,-0.20590295
0.0,-0.20564023
0.0,-0.20539184
0.0,-0.20525809
0.0,-0.20599848
0.0,-0.20628507
0.0,-0.20636629
0.0,-0.20590772
0.0,-0.2057883
0.0,-0.20635673
0.0,-0.20674364
0.0,-0.20630896
0.0,-0.20572144
0.0,-0.20500493
0.0,-0.20556858
0.0,-0.20641404
0.0,-0.20630419
0.0,-0.2057501
0.0,-0.20576443
0.0,-0.20594116
0.0,-0.20618477
0.0,-0.20628986
0.0,-0.20600803
0.0,-0.205153
0.0,-0.20601282
0.0,-0.20671499
0.0,-0.20647137
0.0,-0.20553991
0.0,-0.20616566
0.0,-0.2060558
0.0,-0.20633763
0.0,-0.20638539
0.0,-0.20594116
0.0,-0.20544916
0.0,-0.2064666
0.0,-0.20688695
0.0,-0.20581697
0.0,-0.2050527
0.0,-0.20631851
0.0,-0.20738849
0.0,-0.20683917
0.0,-0.20610835
0.0,-0.20599848
0.0,-0.20548737
0.0,-0.20625164
0.0,-0.20676275
0.0,-0.20604147
0.0,-0.20549215
0.0,-0.20606536
0.0,-0.20638539
0.0,-0.20591727
0.0,-0.20549215
0.0,-0.20598893
0.0,-0.20575964
0.0,-0.20649047
0.0,-0.20663378
0.0,-0.20585041
0.0,-0.20563546
0.0,-0.20598893
0.0,-0.20700158
0.0,-0.20607491
0.0,-0.20588385
0.0,-0.20581697
0.0,-0.20537274
0.0,-0.20606057
0.0,-0.20640449
0.0,-0.20588385
0.0,-0.20553036
0.0,-0.2062612
0.0,-0.20627075
0.0,-0.20590295
0.0,-0.2053775
0.0,-0.20583607
0.0,-0.20580742
0.0,-0.2063615
0.0,-0.20621821
0.0,-0.20644271
0.0,-0.20605102
0.0,-0.20600803
0.0,-0.2057071
0.0,-0.20612267
0.0,-0.2067532
0.0,-0.20695859
0.0,-0.20648092
0.0,-0.20597938
0.0,-0.20561634
0.0,-0.20536318
0.0,-0.20612745
0.0,-0.20628507
0.0,-0.20614655
0.0,-0.20625164
0.0,-0.2061991
0.0,-0.20631374
0.0,-0.20635673
0.0,-0.20625164
0.0,-0.20611311
0.0,-0.20598415
0.0,-0.20645227
0.0,-0.20665288
0.0,-0.20606057
0.0,-0.20577875
0.0,-0.20597938
0.0,-0.20666721
0.0,-0.20677708
0.0,-0.2065478
0.0,-0.20602714
0.0,-0.20590772
0.0,-0.20550647
0.0,-0.20583607
0.0,-0.20602714
0.0,-0.20555903
0.0,-0.20541094
0.0,-0.20586951
0.0,-0.20621343
0.0,-0.20629941
0.0,-0.2062803
0.0,-0.20601758
0.0,-0.20570232
0.0,-0.20676275
0.0,-0.20673886
0.0,-0.20592205
0.0,-0.20569277
0.0,-0.20579308
0.0,-0.20545393
0.0,-0.2061561
0.0,-0.20649047
0.0,-0.20660989
0.0,-0.20586473
0.0,-0.20605102
0.0,-0.20622298
0.0,-0.20644748
0.0,-0.20627552
0.0,-0.20629941
0.0,-0.20633285
0.0,-0.20608446
0.0,-0.20619433
0.0,-0.20595549
0.0,-0.20610835
0.0,-0.206672
0.0,-0.20630419
0.0,-0.20610835
0.0,-0.20590295
0.0,-0.20578353
0.0,-0.20605102
0.0,-0.20639017
0.0,-0.20616566
0.0,-0.20671499
0.0,-0.20627552
0.0,-0.20673886
0.0,-0.20633285
0.0,-0.20615134
0.0,-0.20579308
0.0,-0.20631374
0.0,-0.20615134
0.0,-0.20701592
0.0,-0.20698248
0.0,-0.20608446
0.0,-0.20598893
0.0,-0.20649526
0.0,-0.20602237
0.0,-0.20549215
0.0,-0.20620865
0.0,-0.2066911
0.0,-0.20622298
0.0,-0.20607968
0.0,-0.20650002
0.0,-0.2062803
0.0,-0.20617999
0.0,-0.20655258
0.0,-0.20618954
0.0,-0.20577875
0.0,-0.20661467
0.0,-0.20606536
0.0,-0.20566411
0.0,-0.20656213
0.0,-0.20650959
0.0,-0.20703502
0.0,-0.20692994
0.0,-0.20700158
0.0,-0.20704935
0.0,-0.20577875
0.0,-0.20608924
0.0,-0.20630896
0.0,-0.20653346
0.0,-0.20614178
0.0,-0.20650002
0.0,-0.20636629
0.0,-0.20622776
0.0,-0.20627552
0.0,-0.20662901
0.0,-0.20573576
0.0,-0.20601282
0.0,-0.2067102
0.0,-0.20613223
0.0,-0.20561157
0.0,-0.20610835
0.0,-0.20694904
0.0,-0.2064666
0.0,-0.20545872
0.0,-0.20604147
0.0,-0.2059937
0.0,-0.20572144
0.0,-0.20663856
0.0,-0.20688695
0.0,-0.20678185
0.0,-0.20637584
0.0,-0.20517689
0.0,-0.20581697
0.0,-0.20663378
0.0,-0.2068774
0.0,-0.20613223
0.0,-0.20560202
0.0,-0.2065287
0.0,-0.20663378
0.0,-0.20675798
0.0,-0.20672931
0.0,-0.20658123
0.0,-0.20614655
0.0,-0.20578353
0.0,-0.20610835
0.0,-0.20596504
0.0,-0.20598893
0.0,-0.2065048
0.0,-0.2069156
0.0,-0.206137
0.0,-0.20626597
0.0,-0.20606536
0.0,-0.20623253
0.0,-0.2061991
0.0,-0.20690127
0.0,-0.20673886
0.0,-0.2062612
0.0,-0.20684873
0.0,-0.20641883
0.0,-0.20635673
0.0,-0.20700158
0.0,-0.20673886
0.0,-0.20593639
0.0,-0.20622776
0.0,-0.20677708
0.0,-0.2064666
0.0,-0.20617522
0.0,-0.20618954
0.0,-0.20630896
0.0,-0.20683917
0.0,-0.20695381
0.0,-0.20587428
0.0,-0.20555425
0.0,-0.2057883
0.0,-0.20593639
0.0,-0.2067532
0.0,-0.20660034
0.0,-0.20566411
0.0,-0.2059937
0.0,-0.20648092
0.0,-0.20655258
0.0,-0.20679618
0.0,-0.20665288
0.0,-0.20594116
0.0,-0.20599848
0.0,-0.2064666
0.0,-0.20610356
0.0,-0.20621821
0.0,-0.20623253
0.0,-0.20628507
0.0,-0.20698248
0.0,-0.20687261
0.0,-0.20591727
0.0,-0.20588385
0.0,-0.20644748
0.0,-0.2068344
0.0,-0.20665288
0.0,-0.20592684
0.0,-0.20596983
0.0,-0.2071592
0.0,-0.20717832
0.0,-0.2064666
0.0,-0.20536795
0.0,-0.20590295
0.0,-0.20637105
0.0,-0.20651436
0.0,-0.20678663
0.0,-0.20641404
0.0,-0.20610356
0.0,-0.20635195
0.0,-0.20664333
0.0,-0.20670065
0.0,-0.20633763
0.0,-0.20583129
0.0,-0.20621821
0.0,-0.20633285
0.0,-0.2062612
0.0,-0.20652391
0.0,-0.20652391
0.0,-0.20633763
0.0,-0.2063424
0.0,-0.20659079
0.0,-0.2059746
0.0,-0.20625164
0.0,-0.2061991
0.0,-0.20567366
0.0,-0.20678185
0.0,-0.20703979
0.0,-0.20618954
0.0,-0.20622776
0.0,-0.20692994
0.0,-0.20663856
0.0,-0.2058934
0.0,-0.20575964
0.0,-0.20628986
0.0,-0.20645703
0.0,-0.20651914
0.0,-0.20640449
0.0,-0.20628507
0.0,-0.2072643
0.0,-0.20711622
0.0,-0.20636629
0.0,-0.20582174
0.0,-0.20658602
0.0,-0.20649526
0.0,-0.20608924
0.0,-0.20614655
0.0,-0.2071401
0.0,-0.20667677
0.0,-0.20742193
0.0,-0.20730251
0.0,-0.20580742
0.0,-0.20530109
0.0,-0.20633285
0.0,-0.20747925
0.0,-0.20709234
0.0,-0.20665288
0.0,-0.20607013
0.0,-0.2063424
0.0,-0.20665766
0.0,-0.20663378
0.0,-0.20614178
0.0,-0.2059125
0.0,-0.20635673
0.0,-0.20649047
0.0,-0.20639972
0.0,-0.20659557
0.0,-0.20670542
0.0,-0.20688695
0.0,-0.20662422
0.0,-0.20620865
0.0,-0.20575964
0.0,-0.20625642
0.0,-0.20677708
0.0,-0.20652391
0.0,-0.20601282
0.0,-0.20624687
0.0,-0.20640928
0.0,-0.20619433
0.0,-0.20670065
0.0,-0.206672
0.0,-0.20655735
0.0,-0.20631851
0.0,-0.2065669
0.0,-0.20574531
0.0,-0.20613223
0.0,-0.20698725
0.0,-0.20685828
0.0,-0.20608924
0.0,-0.20605102
0.0,-0.20703979
0.0,-0.20697293
0.0,-0.20607491
0.0,-0.20623253
0.0,-0.20668632
0.0,-0.20664811
0.0,-0.20678663
0.0,-0.20675798
0.0,-0.20653825
0.0,-0.20639017
0.0,-0.20636629
0.0,-0.20665766
0.0,-0.20617999
0.0,-0.20631851
0.0,-0.20659079
0.0,-0.20650959
0.0,-0.20658602
0.0,-0.20638539
0.0,-0.20619433
0.0,-0.20537274
0.0,-0.20595549
0.0,-0.20625642
0.0,-0.20694426
0.0,-0.2066911
0.0,-0.20613223
0.0,-0.20572144
0.0,-0.2063233
0.0,-0.20738849
0.0,-0.20737894
0.0,-0.20607491
0.0,-0.2055017
0.0,-0.20606536
0.0,-0.20638062
0.0,-0.20695381
0.0,-0.20676753
0.0,-0.20608924
0.0,-0.20624687
0.0,-0.20688695
0.0,-0.20662422
0.0,-0.206137
0.0,-0.20610835
0.0,-0.20642361
0.0,-0.20681052
0.0,-0.20643316
0.0,-0.20660512
0.0,-0.20631851
0.0,-0.20617999
0.0,-0.20643316
0.0,-0.20671499
0.0,-0.20631374
0.0,-0.20666243
0.0,-0.20721653
0.0,-0.20714489
0.0,-0.20631851
0.0,-0.20615134
0.0,-0.20660512
0.0,-0.20663378
0.0,-0.20645703
0.0,-0.2060988
0.0,-0.20619433
0.0,-0.2067914
0.0,-0.2059746
0.0,-0.20587428
0.0,-0.20631851
0.0,-0.20686306
0.0,-0.20624687
0.0,-0.20691082
0.0,-0.20704935
0.0,-0.20674364
0.0,-0.20662901
0.0,-0.2069968
0.0,-0.20663856
0.0,-0.2061991
0.0,-0.205688
0.0,-0.20678663
0.0,-0.2069156
0.0,-0.20640449
0.0,-0.20653825
0.0,-0.20712578
0.0,-0.20723087
0.0,-0.2098676
0.0,-0.21169706
0.0,-0.20430754
0.0,-0.18760349
0.0,-0.19913916
0.0,-0.22721171
0.0,-0.24521025
0.0,-0.22055781
0.0,-0.20815754
0.0,-0.21422392
0.0,-0.23887637
0.0,-0.23580019
0.0,-0.21619192
0.0,-0.20191441
0.0,-0.20998223
0.0,-0.20504314
0.0,-0.19843222
0.0,-0.17653592
0.0,-0.17624454
0.0,-0.16404967
0.0,-0.1599656
0.0,-0.16806208
0.0,-0.1667055
0.0,-0.14837737
0.0,-0.15037403
0.0,-0.15656461
0.0,-0.1591679
0.0,-0.14461336
0.0,-0.1488646
0.0,-0.14834872
0.0,-0.16473274
0.0,-0.15691331
0.0,-0.16235873
0.0,-0.15281014
0.0,-0.1584514
0.0,-0.1551937
0.0,-0.14858755
0.0,-0.14144641
0.0,-0.14226323
0.0,-0.15334035
0.0,-0.13821737
0.0,-0.12006122
0.0,-0.13745789
