,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
6073,0.396729,0.549316,36.05957,0.018311,599.99999,548.199967,8.359313,90.054865,1e-05,3.3e-05,0.045531,0.009873,0.098335,0.121748,8.960188,0.013323,600.0,548.2,7.866665,90.0,1e-05,3.3e-05,0.000161,7.5e-05,600.0,548.2,8.313783,90.044992,0.0,0.0,9.906791,1.866381,1e-05,3.3e-05,0.007106,7.5e-05,0.000667,0.002223,12.942157,2.524614,0.0,0.0,292813.944162,34.06179,4704.599842,9631.219295,655.405803,90.054865,599.99999,548.199967,8.359313,0.0
6074,0.396729,0.549316,36.05957,0.018311,599.99998,548.199967,8.346602,90.051432,2e-05,3.3e-05,0.052477,0.010173,0.098335,0.121748,9.17793,0.013323,600.0,548.2,7.782598,90.0,2e-05,3.3e-05,0.00093,0.000375,600.0,548.2,8.294125,90.041259,0.0,0.0,11.508215,1.866363,2e-05,3.3e-05,0.00716,0.000374,0.001333,0.002223,15.006694,2.544565,0.0,0.0,324417.368752,34.061433,4704.599842,9631.219295,655.418916,90.051432,599.99998,548.199967,8.346602,0.0
6075,0.396729,0.494385,38.110352,0.018311,599.99998,548.200007,8.331362,90.047312,2e-05,7e-06,0.060081,0.009786,0.095994,0.121748,9.451863,0.013323,600.0,548.2,7.690232,90.0,2e-05,7e-06,0.001864,1.3e-05,600.0,548.2,8.271281,90.037526,0.0,0.0,13.272637,1.866344,2e-05,7e-06,0.00709,1.3e-05,0.001333,0.000443,17.278023,2.518736,0.0,0.0,357437.444805,34.061076,4704.599842,9631.219295,655.434537,90.047312,599.99998,548.200007,8.331362,0.0
6076,0.396729,0.494385,38.110352,0.018311,599.99998,548.200017,8.313192,90.043879,2e-05,1.7e-05,0.068266,0.010085,0.084287,0.121748,9.6977,0.013323,600.0,548.2,7.589673,90.0,2e-05,1.7e-05,0.003069,0.000287,600.0,548.2,8.244927,90.033794,0.0,0.0,15.201979,1.866325,2e-05,1.7e-05,0.006781,0.000287,0.001333,0.00111,19.753023,2.538682,0.0,0.0,390847.204945,34.060753,4704.599831,9631.219295,655.45301,90.043879,599.99998,548.200017,8.313192,0.0
6077,0.372314,0.494385,40.112305,0.018311,599.99999,548.200027,8.291961,90.040446,1e-05,2.7e-05,0.07723,0.010385,0.105359,0.121748,9.966951,0.013323,600.0,548.2,7.481129,90.0,1e-05,2.7e-05,0.004351,0.000587,600.0,548.2,8.214731,90.030061,0.0,0.0,17.293109,1.866307,1e-05,2.7e-05,0.006402,0.000586,0.000667,0.001777,22.44176,2.558625,0.0,0.0,423622.224628,34.060396,4704.599842,9631.219295,655.474563,90.040446,599.99999,548.200027,8.291961,0.0
6078,0.372314,0.494385,40.112305,0.018311,599.99997,548.200057,8.267231,90.037012,3e-05,5.7e-05,0.08686,0.010684,0.08897,0.119407,10.196399,0.013323,600.0,548.2,7.364837,90.0,3e-05,5.7e-05,0.005812,0.000886,600.0,548.2,8.18037,90.026328,0.0,0.0,19.541575,1.866288,3e-05,5.7e-05,0.005832,0.000886,0.002,0.003777,25.332262,2.578565,0.0,0.0,455495.32509,34.060056,4704.599831,9631.219295,655.499578,90.037012,599.99997,548.200057,8.267231,0.0
6079,0.378418,0.537109,41.943359,0.024414,599.99996,548.200077,8.238691,90.032893,4e-05,7.7e-05,0.097161,0.010297,0.093652,0.131113,10.386045,0.019984,600.0,548.2,7.241165,90.0,4e-05,7.7e-05,0.00742,0.000499,600.0,548.2,8.14153,90.022596,0.0,0.0,21.940636,1.866269,4e-05,7.7e-05,0.005087,0.000499,0.002667,0.00511,28.418023,2.552727,0.0,0.0,486003.090679,34.05975,4704.599831,9631.219306,655.528369,90.032893,599.99996,548.200077,8.238691,0.0
6080,0.378418,0.537109,41.943359,0.024414,599.99995,548.200147,8.206108,90.029459,5e-05,0.000147,0.108201,0.010596,0.091311,0.128772,10.559302,0.019984,600.0,548.2,7.110515,90.0,5e-05,0.000147,0.009065,0.000798,600.0,548.2,8.097907,90.018863,0.0,0.0,24.478598,1.866251,5e-05,0.000147,0.004262,0.000798,0.003333,0.009777,31.691966,2.572663,0.0,0.0,514141.543914,34.059376,4704.599831,9631.219306,655.561242,90.029459,599.99995,548.200147,8.206108,0.0
6081,0.390625,0.524902,43.304443,0.024414,599.99994,548.200157,8.169148,90.026026,6e-05,0.000157,0.119924,0.010895,0.1077,0.128772,10.702122,0.019984,600.0,548.2,6.973285,90.0,6e-05,0.000157,0.010739,0.001098,600.0,548.2,8.049224,90.015131,0.0,0.0,27.140133,1.866232,6e-05,0.000157,0.003343,0.001098,0.004,0.010444,35.135054,2.592596,0.0,0.0,539175.16811,34.059019,4704.599842,9631.219306,655.598541,90.026026,599.99994,548.200157,8.169148,0.0
6082,0.390625,0.524902,43.304443,0.024414,599.99993,548.200157,8.127258,90.021906,7e-05,0.000157,0.132027,0.010508,0.095994,0.121748,10.819187,0.019984,600.0,548.2,6.829875,90.0,7e-05,0.000157,0.01267,0.000814,600.0,548.2,7.995231,90.011398,0.0,0.0,29.909253,1.81432,7e-05,0.000157,0.002087,0.00071,0.004667,0.010444,38.711044,2.514857,0.0,0.0,560969.801855,94739.15756,4704.599831,9631.219295,655.640512,90.021906,599.99993,548.200157,8.127258,0.0
