Train_y,Train_pred_y
0.0,0.023412116
0.0,0.024358718
0.0,0.02541641
0.0,0.02455662
0.0,0.023290852
0.0,0.023753047
0.0,0.024325162
0.0,0.023742873
0.0,0.022843186
0.0,0.024984263
0.0,0.025006626
0.0,0.023294583
0.0,0.023880778
0.0,0.024070347
0.0,0.023048226
0.0,0.023082329
0.0,0.023954755
0.0,0.023778817
0.0,0.02436608
0.0,0.024678456
0.0,0.024235414
0.0,0.023995575
0.0,0.024719002
0.0,0.024103405
0.0,0.023986544
0.0,0.024744572
0.0,0.023726804
0.0,0.024281085
0.0,0.024097012
0.0,0.024998318
0.0,0.02549775
0.0,0.023196753
0.0,0.02366203
0.0,0.024099724
0.0,0.02415609
0.0,0.024139075
0.0,0.024060944
0.0,0.023518007
0.0,0.023406941
0.0,0.024871556
0.0,0.024848847
0.0,0.024808748
0.0,0.025161818
0.0,0.023963261
0.0,0.023371072
0.0,0.024858896
0.0,0.024692012
0.0,0.02395463
0.0,0.02433745
0.0,0.025013268
0.0,0.024926033
0.0,0.023783816
0.0,0.023121506
0.0,0.023269834
0.0,0.023493009
0.0,0.02432842
0.0,0.024736637
0.0,0.024113927
0.0,0.0232766
0.0,0.02389916
0.0,0.02372362
0.0,0.023641286
0.0,0.02450105
0.0,0.023986446
0.0,0.0245605
0.0,0.0245011
0.0,0.023943562
0.0,0.022915993
0.0,0.023263441
0.0,0.02541616
0.0,0.025775375
0.0,0.024414636
0.0,0.024505403
0.0,0.024212455
0.0,0.024068855
0.0,0.02431832
0.0,0.02382884
0.0,0.024295362
0.0,0.024022488
0.0,0.02454259
0.0,0.024683729
0.0,0.023217497
0.0,0.024671316
0.0,0.02388508
0.0,0.022747593
0.0,0.024296856
0.0,0.024897352
0.0,0.02453662
0.0,0.024953991
0.0,0.025082817
0.0,0.025200747
0.0,0.02366621
0.0,0.024228003
0.0,0.025258157
0.0,0.024477892
0.0,0.024213176
0.0,0.023869634
0.0,0.02384563
0.0,0.024489284
0.0,0.02450896
0.0,0.02416875
0.0,0.023407688
0.0,0.023584025
0.0,0.024512766
0.0,0.024357548
0.0,0.02402408
0.0,0.024557615
0.0,0.024231285
0.0,0.024886606
0.0,0.025112193
0.0,0.02424335
0.0,0.024965508
0.0,0.025512625
0.0,0.0234449
0.0,0.022447655
0.0,0.02377745
0.0,0.023815308
0.0,0.023799762
0.0,0.024375807
0.0,0.023950128
0.0,0.023353785
0.0,0.02488586
0.0,0.025131147
0.0,0.023945924
0.0,0.023793394
0.0,0.02435536
0.0,0.02521199
0.0,0.023404678
0.0,0.023440324
0.0,0.02480365
0.0,0.024016816
0.0,0.024399636
0.0,0.025589138
0.0,0.0239851
0.0,0.023278689
0.0,0.024838872
0.0,0.025123162
0.0,0.024585823
0.0,0.023772275
0.0,0.025576478
0.0,0.024543088
0.0,0.023390103
0.0,0.023986967
0.0,0.023503779
0.0,0.023983361
0.0,0.024617711
0.0,0.024902327
0.0,0.023991073
0.0,0.023849113
0.0,0.025347507
0.0,0.025900817
0.0,0.023541315
0.0,0.023493083
0.0,0.024646267
0.0,0.024369862
0.0,0.02495235
0.0,0.025216691
0.0,0.023819985
0.0,0.024856532
0.0,0.025710775
0.0,0.02519147
0.0,0.023734068
0.0,0.023293689
0.0,0.023636883
0.0,0.023222249
0.0,0.024184447
0.0,0.024739198
0.0,0.023136083
0.0,0.023555418
0.0,0.02548566
0.0,0.02812321
0.0,0.024036964
0.0,0.023754315
0.0,0.024291905
0.0,0.024545228
0.0,0.024787828
0.0,0.025612097
0.0,0.023377739
0.0,0.02332707
0.0,0.02528925
0.0,0.024481947
0.0,0.024893347
0.0,0.025477724
0.0,0.024185317
0.0,0.023242746
0.0,0.023038924
0.0,0.022848533
0.0,0.023916721
0.0,0.024498364
0.0,0.024699276
0.0,0.023805631
0.0,0.02490265
0.0,0.025388177
0.0,0.023708547
0.0,0.022955718
0.0,0.025425786
0.0,0.026225604
0.0,0.02383553
0.0,0.024107907
0.0,0.024035348
0.0,0.024037985
0.0,0.024532268
0.0,0.024244942
0.0,0.025595507
0.0,0.026175605
0.0,0.024317302
0.0,0.023983784
0.0,0.023446618
0.0,0.023745237
0.0,0.02424422
0.0,0.024024976
0.0,0.024439286
0.0,0.02410338
0.0,0.02489561
