,LOAD|1,LOAD|2,LOAD|3,LOAD|6,ENC_POS|1,ENC_POS|2,ENC_POS|3,ENC_POS|6,CTRL_DIFF2|1,CTRL_DIFF2|2,CTRL_DIFF2|3,CTRL_DIFF2|6,TORQUE|1,TORQUE|2,TORQUE|3,TORQUE|6,DES_POS|1,DES_POS|2,DES_POS|3,DES_POS|6,CTRL_DIFF|1,CTRL_DIFF|2,CTRL_DIFF|3,CTRL_DIFF|6,CTRL_POS|1,CTRL_POS|2,CTRL_POS|3,CTRL_POS|6,VEL_FFW|1,VEL_FFW|2,VEL_FFW|3,VEL_FFW|6,CONT_DEV|1,CONT_DEV|2,CONT_DEV|3,CONT_DEV|6,CMD_SPEED|1,CMD_SPEED|2,CMD_SPEED|3,CMD_SPEED|6,TORQUE_FFW|1,TORQUE_FFW|2,TORQUE_FFW|3,TORQUE_FFW|6,ENC1_POS|1,ENC1_POS|2,ENC1_POS|3,ENC1_POS|6,ENC2_POS|1,ENC2_POS|2,ENC2_POS|3,ENC2_POS|6
PC1,-0.08952227894651203,-0.019800541288833795,-0.036437477198910107,-0.07903631646224953,-0.22155884494901595,-0.2194742835198283,0.22017994385370382,-0.13993586694842336,0.04439486460914071,0.04922927008485461,-0.04641091833541,-0.2148911676454142,-0.020582676425207145,-0.04761482125517206,-0.040711884234840214,0.05430219240547765,-0.22129997342454735,-0.21925719796780768,0.21992394652680777,-0.1399687703774851,-0.023238604770474573,-0.02497835555149947,0.02531656296228175,0.058752766792878656,-0.2215185840030653,-0.21944047427390753,0.22014025375778126,-0.13994038056308755,0.04480133187812364,0.049622121112465195,-0.04687569309901814,-0.21476177539770688,-0.01912497768451308,-0.020837046596676043,0.025891806791116228,0.058807122154565385,0.044697277049155576,0.04952168651125311,-0.04675700910607491,-0.21476169320588145,0.023680959170820227,0.023621890308491447,-0.022123750576486908,-0.002311468766258563,-0.22155887740481506,-0.2194741331260991,0.22017954691195626,-0.13993586694842336,-0.22155884494901598,-0.21947428351982834,0.22017994385370385,-0.0
PC2,0.15903404776423757,0.1645465674507608,-0.20212325444564028,0.01233233007291129,0.03662833378138155,0.03656713596520638,-0.03921176810542422,0.00708234956450146,0.25181225331766754,0.2528221180919534,-0.25274757159799727,0.012953467312919477,0.10918675272509996,-0.11185674045485575,-0.22981269644671753,-0.01383162680221997,0.03910472636809593,0.0386245358268082,-0.04164562682187241,0.007084579937484445,-0.16021823513457922,-0.17381724913866034,0.16573191960397934,-0.025229382824986917,0.03702012364355792,0.036892523964543754,-0.03959534651388878,0.007082653146475339,0.25456922762960305,0.2555660115366119,-0.25582153360994453,0.012899365578979576,-0.1455869319420707,-0.15905831290273104,0.15191610703896472,-0.025452346836532535,0.2538619410937709,0.25486243010050996,-0.2550346071291791,0.012899233220883238,0.1551687856828157,0.15482699799511718,-0.15250143321031123,0.007226087654265133,0.03663011424919849,0.03656883903733905,-0.03921493699202113,0.007082349564501455,0.03662833378138153,0.03656713596520636,-0.039211768105424205,-0.0
PC3,0.015673572449779193,0.02686679772165338,0.14611777292184697,-0.0041655515029896985,0.01552802547457477,0.010109736298348881,-0.014612696457635188,-0.02833599052522746,0.1937987474023484,0.19254230140080947,-0.1912139571849779,-0.03041354903532655,-0.04091823811516893,0.05691179596628008,0.16894785014822536,0.0024510006985849907,0.017265941461499335,0.011532692244186023,-0.016267814612566586,-0.028339211986182652,0.2861943597395277,0.27109345909831134,-0.2744653673348256,-0.004061712590020289,0.015827953296585262,0.01035522942157486,-0.014900854025901447,-0.02833643067533102,0.18875295868251854,0.18752525218395608,-0.18560241036423153,-0.031033315234181104,0.2503792288984924,0.18241040679042275,-0.21327770062744011,-0.0038337919559333004,0.19006657924766038,0.1888306610238608,-0.18706371832176524,-0.031033395224587115,-0.2865427101502802,-0.28637568481208614,0.2750509553796124,-0.00032283212244558986,0.015528154767822657,0.010108683644837054,-0.014612787088289402,-0.02833599052522744,0.015528025474574846,0.010109736298349142,-0.014612696457635199,-0.0
PC4,0.056466013466088455,0.17922048631057708,0.019409987118023025,0.2254093372247759,0.048731800530068536,0.07007862545573001,-0.08458348365316865,-0.401325329954783,-0.05123461482688825,-0.022090717476369873,0.04174568086749,-0.06548702676889852,-0.029181587448298477,-0.2413768560969754,0.00932989042590596,-0.2876081590542129,0.048286464903575216,0.06996381679728883,-0.08426733226832861,-0.4012742923858249,-0.006532273105267311,0.0023976087773069747,-0.007506465643559122,-0.04917748536775567,0.0486591850313513,0.07005974901833148,-0.08453244144120439,-0.40131835271319033,-0.05111335733896709,-0.022054143642870935,0.04183054812229247,-0.08972870338989994,-0.006262304437683244,0.01706635576220104,-0.01757937159253906,-0.04916576994600754,-0.05114630359271927,-0.02206432294582206,0.041810136223516356,-0.08972914970976016,0.006870388425381134,0.0077945299038019375,0.0010667503411122086,0.12115317051021963,0.04873258535914786,0.07008219726059693,-0.08458429527944157,-0.40132532995478293,0.04873180053006856,0.07007862545572965,-0.08458348365316881,-0.0
PC5,0.016156136861471746,0.1122670113903923,0.04077406990471448,0.055082807056016043,0.023016776998174053,0.018576378631105894,-0.01609811232361795,-0.023732348233012346,0.008449169748976693,-0.0021381037738467112,-0.007187851540376072,0.026904522610003992,0.01827616668252903,0.12031166885536734,0.02604962975412678,-0.04279491722680132,0.023118670052457116,0.01857798875498909,-0.01618020111901644,-0.023721269633668832,-0.01272009796336014,-0.015337084186443743,0.00683652269565513,0.6903684668977509,0.023032676006915588,0.018576089600496642,-0.016111046744132197,-0.02373082246318036,0.008652405776962155,-0.0019019378569400443,-0.007298512859085046,0.023817549025031633,-0.016228603415587423,-0.020269217599494148,0.00852637416479877,0.6903903612646134,0.008599970098802489,-0.001963196493098137,-0.007270112248312354,0.02382222414401771,0.009716546463263694,0.009680410299120805,-0.00505297556029607,0.016978411116946854,0.023016666413249502,0.01857567466648654,-0.01609767923460994,-0.023732348233012252,0.023016776998174168,0.01857637863110591,-0.016098112323617846,0.0
PC6,0.034957049214571205,-0.17202549267717043,-0.00818554321069817,0.019832729690220596,-0.026727995523029652,-0.01436341363539509,0.03610191331758866,0.1335531395088568,0.009728432229044515,-0.007613780405623216,-0.009136023907190038,-0.04565800274995485,0.21427563508112377,-0.06964129325113991,0.003009137691898693,-0.5612997709852854,-0.02666020025425796,-0.014437567238517973,0.03606272700147473,0.133519056783526,0.004246023425173697,0.0050149030755803365,-0.0343668866140992,0.006709318864188764,-0.026716415380832425,-0.01437494239228099,0.03609312126841947,0.13354837800537406,0.00960855099641271,-0.007736312303198273,-0.008443547212113425,-0.034523679513385246,-0.008904844462351368,-0.005354237303477149,-0.02723006915863113,0.006798096599264679,0.009639914538852785,-0.007704787586572905,-0.008623325664853665,-0.03452368898190393,-0.011197090918987917,-0.010939468737310462,0.03414117988757723,0.7153418760192451,-0.026724664431349757,-0.014364486688175334,0.03610207607107504,0.13355313950885678,-0.02672799552302972,-0.014363413635395006,0.03610191331758883,-0.0
PC7,-0.3196386835500843,-0.038314543541178345,-0.450283863706506,-0.0038550216589927633,0.03833756077580788,-0.04412721476883008,-0.050868086718863725,0.0155831115447026,-0.05639474699078109,0.020530904068632144,-0.041845589715633194,0.01288203273368238,-0.56195740752275,-0.0465653036311936,-0.30432040149423023,-0.031015490632507005,0.03778010960805618,-0.0440452988962825,-0.05136682215079272,0.015584551164424103,0.13846235695877251,0.1604673731879073,0.16976582563063974,0.0398257065710442,0.038255698173167985,-0.04410693186291697,-0.05093759321055701,0.015583214582192547,-0.05879123472456991,0.01789539709384693,-0.04516792604814326,0.01561895304241142,0.12863079275628014,0.17226346128425576,0.15763202752758387,0.03745942381172463,-0.05817165270791023,0.018578947540163936,-0.04430863755325421,0.01561940405923232,-0.13371091487413886,-0.12822193713017285,-0.15306072465504586,0.16732883436670132,0.03833000858149007,-0.04412244609538654,-0.05086988971804213,0.015583111544702372,0.03833756077580779,-0.04412721476883031,-0.05086808671886402,-0.0
PC8,0.2427710098278571,-0.08256366282778117,-0.2134271750502261,-0.2909685246976928,-0.02675932748340229,0.06989241867109156,-0.04362586214964964,0.04508825486926449,-0.04376727649857029,0.003323857822728815,0.08335375384542837,-0.16475293671900498,0.3779439509263951,-0.5004143383733533,-0.1734810599002884,0.12764706740154685,-0.027213415164382037,0.06995380714342138,-0.04294136557679773,0.045037320475186604,0.09869290747729771,0.15988002825181719,0.06392926886618726,0.08802248720688946,-0.0268300010563209,0.06990574813401557,-0.04350700890746001,0.04508124596143003,-0.0451089218746302,0.001249139655333131,0.081627804935532,-0.1531049565176436,0.19337735527016303,0.30454509122193335,-0.049444616180257084,0.08670614329162078,-0.04476241728075397,0.0017867436150482982,0.0820781930294432,-0.15310445807130801,-0.036420310257744656,-0.04024150144362103,-0.11625768425438983,-0.12133477772588648,-0.026750237740248494,0.06989541177170663,-0.043627352291333875,0.04508825486926423,-0.02675932748340235,0.06989241867109165,-0.04362586214964952,-0.0
PC9,-0.14507551201349764,-0.3088073772840893,-0.20379512692215748,0.47810872934557935,0.00606010208667318,0.020068104466283335,0.04096559397564914,-0.06598889327141416,0.05342137484664617,-0.039711675903438354,-0.008028632352297727,0.0332130498864493,0.503833889639408,0.35054242792399415,-0.08100360414101271,0.015805000822688486,0.006528785638597601,0.019740028325457737,0.0408666325272494,-0.06596980182779955,0.12100300654842253,0.10343043090147225,0.17403026040277794,-0.022138700584626657,0.006143003241960515,0.020020360153046868,0.04095911695022354,-0.065986155283868,0.05138508892289594,-0.041508493721191815,-0.011206395299234822,0.02402788478456604,0.13598937059585928,0.07813700268085388,0.23026512284596717,-0.02379117907431734,0.05191443291928773,-0.041044229329733374,-0.010383281823236667,0.02402782631962172,-0.1054198283838507,-0.10419231652456096,-0.12160706977610676,-0.12310224210868577,0.006066643246625181,0.020060518096525874,0.04096556557107437,-0.06598889327141405,0.006060102086673253,0.020068104466283262,0.040965593975649146,0.0
PC10,0.33054162750837585,0.5923099012981079,-0.033616271386258015,0.41728452178591435,-0.006850360872100697,-0.09836413943169692,0.03289832024584488,0.1058097837113513,-0.030286456250293803,-0.049781102640685165,0.027436632967485608,-0.027465493094076115,-0.01407559276247225,0.15161420748622945,-0.14771331123983164,-0.014757494563054974,-0.007120349503511592,-0.0988200051181935,0.033138970036880544,0.1057845557794135,-0.013192929600844535,0.10517502980260487,0.0005750085448960868,-0.053143467891983785,-0.006897791905939029,-0.09844009716957806,0.03294383177646758,0.10580632628049784,-0.029748032715306294,-0.050489353808877736,0.026663923998224554,-0.019160828040725043,0.07120996173861324,0.3527282663642238,-0.19683569046954968,-0.05366125345753547,-0.02988839541238486,-0.050307292238704567,0.026865192147823912,-0.019161087337941606,0.0648218362379359,0.07342155101518455,-0.10590061576429276,0.024426459760112505,-0.006851817867538527,-0.09836379347356441,0.03289788241788563,0.10580978371135112,-0.0068503608721009485,-0.09836413943169696,0.032898320245844374,0.0
